GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1949349579,SushiGo,3,GAME_OVER,61,0,2,72,BasicMCTS,60.0,40.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
587520116,SushiGo,3,GAME_OVER,62,0,2,73,BasicMCTS,49.0,40.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1677581754,SushiGo,3,GAME_OVER,65,0,2,74,BasicMCTS,58.0,41.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-308774135,SushiGo,3,GAME_OVER,60,0,2,75,BasicMCTS,42.0,45.0,mcts,2,BasicMCTS,2,1,1,mcts,mcts,BasicMCTS,0
-1419970842,SushiGo,3,GAME_OVER,60,0,2,76,BasicMCTS,70.0,56.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-1264398229,SushiGo,3,GAME_OVER,61,0,2,77,BasicMCTS,64.0,39.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
845982199,SushiGo,3,GAME_OVER,63,0,2,78,BasicMCTS,61.0,49.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1573127368,SushiGo,3,GAME_OVER,61,0,2,79,BasicMCTS,50.0,41.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-652576372,SushiGo,3,GAME_OVER,60,0,2,80,BasicMCTS,54.0,44.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1213361843,SushiGo,3,GAME_OVER,62,0,2,81,BasicMCTS,56.0,35.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1922305904,SushiGo,3,GAME_OVER,60,0,2,82,BasicMCTS,21.0,64.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
